chunk_id,category,title,text,language,major,source,status
study_0329,study_plan,Mechanical Engineering study plan,"00101103 Workshop I 2 0 6 HTU - 00101104 Workshop II 1 0 3 HTU 00101103 00103110 Engineering Math 4 3 3 HNC 30303111 00102111 Engineering Science 4 3 3 HNC 30303112 00101112 Engineering Design 4 3 3 HNC 00101100 00102220 Managing a Professional Engineering Project 4 3 3 HNC 00101112 0010 6200 Introduction to AI and Data Sciences 3 2 3 HTU 40303130 & 00103110 Total 35 7 3. Progra m Requirements ( 86 credit hours) 3.1. Compulsory : (74 credit hours) Course ID Course Title Credit Hours Contact Hours Type Prerequisite Lecture Practical 00101230 Mechanical Principles 4 3 3 HNC 30303112 00101240 Fundamentals of Thermodynamics and Heat Engines 4 3 3 HNC 00102111 00101260 Materials, Properties and Testing 4 3 3 HNC 00102111 00101241 Fluid Mechanics 4 3 3 HNC 00102111 00101490 Research Project for Mechanical Engineering 4 2 6 HND >90 C.Hs 00101332 Advanced Mechanical Principles 4 3 3 HND 0010123",en,Mechanical Engineering,Mechanical_StudyPlan 1.txt,source
study_0330,study_plan,Mechanical Engineering study plan,"Research Project for Mechanical Engineering 4 2 6 HND >90 C.Hs 00101332 Advanced Mechanical Principles 4 3 3 HND 00101230 00101351 Virtual Engineering 4 3 3 HND 00101332 and 00103213 00101343 Further Thermodynamics 4 3 3 HND 00101240 00101362 Advanced Manufacturing Technology 4 3 3 HND 00101361 00102321 Professional Engineering Management 4 3 3 HND 00102220 00103213 Further Mathematics 4 3 3 HND 00103110 0010155 7 Machine Design 3 2 3 HTU 00101230 00101552 Modelling and Simulation for Engineers 3 2 3 HTU 00101351 00101361 Manufacturing Processes 3 2 3 HTU 00101260 00101 345 Heating, Ventilation and Air Conditioning (HVAC) 3 2 3 HTU 00101343 00101 442 Heat and Mass Transfer 3 2 3 HTU 00101240 00103250 Instrumentation and control systems 4 3 3 HTU 00103230 00101231 Dynamics and Vibrations 2 2 0 HTU 00101230 00103230 Electrical and Electronic Principles 4 3 3 HTU 00102111 00101205 Advanced",en,Mechanical Engineering,Mechanical_StudyPlan 1.txt,source
study_0331,study_plan,Mechanical Engineering study plan,"cs and Vibrations 2 2 0 HTU 00101230 00103230 Electrical and Electronic Principles 4 3 3 HTU 00102111 00101205 Advanced Workshop for Mechanical Engineering 1 0 3 HTU 00101104 00102523 Health, Safety, and Environment 1 1 0 HTU 00102321 0010159 4 Capstone Project for Mechanical Engineering 1 0 3 HTU 0010149 0 0010159 8 Capstone Project for Mechanical Engineering Continuation 2 0 6 HTU 0010159 4 Total 74 8 3.2. Electives : 12 credit hours (Four courses out of the following) A minimum of 12 credit hours of engineering coursework are required. This list is considered to be open for modifications on the basis of the decision of the school council before registration.",en,Mechanical Engineering,Mechanical_StudyPlan 1.txt,source
study_0332,study_plan,Mechanical Engineering study plan,"list is considered to be open for modifications on the basis of the decision of the school council before registration. Course ID Course Title Credit Hours Contact Hours Type Prerequisite Lecture Practical 00101533 Pneumatics and Hydraulic Systems 3 2 3 HTU 00101241 00101563 Digital and Additive Manufacturing 3 2 3 HTU 00101361 00101564 Advanced Materials 3 2 3 HTU 00101260 0010153 5 Mechatronic s 3 2 3 HTU 00103230 00102522 Maintenance Engineering 3 3 0 HTU 00102321 00101546 Advances in Heating, Ventilation and Air Conditioning 3 2 3 HTU 00101 345 00101565 Composite Materials 3 2 3 HTU 00101260 0010153 4 Robotic Systems in Engineering 3 2 3 HTU 00103230 00102340 Renewable Energy Systems and Technologies 3 2 3 HTU 00102111 00102542 Solar Thermal Systems 3 2 3 HTU 00101 442 00101544 Advanced Heat and Mass Transfer 3 2 3 HTU 00101 442 00101570 Building Services 3 2 3 HTU 00101240 00102330",en,Mechanical Engineering,Mechanical_StudyPlan 1.txt,source
study_0333,study_plan,Mechanical Engineering study plan,442 00101544 Advanced Heat and Mass Transfer 3 2 3 HTU 00101 442 00101570 Building Services 3 2 3 HTU 00101240 00102330 Energy Resources and Conversion 3 3 0 HTU 00101240 00101537 Spacecraft Systems and Design 3 3 0 HTU >100 Cr. Hrs. 00103554 Mobile Robotics 3 2 3 HTU 00103250 or 00101535 00103555 Industrial Robotics 3 2 3 HTU 00103250 00103583 Programmable Logic Controller 3 2 3 HTU 00103250 0010155 4 Special Topic in Mechanical Engineering 3 2 3 HTU Department Approval 00101555 Special Topic in Mechanical Engineering 1 1 1 0 HTU Department Approval 00101556 Special Topic in Mechanical Engineering 2 2 2 0 HTU Department Approval Total 12 9 4.,en,Mechanical Engineering,Mechanical_StudyPlan 1.txt,source
study_0334,study_plan,Mechanical Engineering study plan,"0 HTU Department Approval 00101556 Special Topic in Mechanical Engineering 2 2 2 0 HTU Department Approval Total 12 9 4. Professional Apprentice Requirements (18 credit hours) (8 months) Course ID Course Title Credit Hours Contact Hours TYPE Prerequisite Lecture Practical 00101 291 Apprenticeship for Mechanical Engineering I 6 0 HTU 00101 392 Apprenticeship for Mechanical Engineering II 6 0 HTU 00101393 Apprenticeship for Mechanical Engineering III 6 0 HTU Total 18 University Compulsory Course Descriptions 30301120 : Pre-Foundation Eng lish Elementary Intensive + Lab , 4 Cr (6,3 ) This foundation course deals with all language skills: speaking, listening, reading, writing, grammar review, and vocabulary building.",en,Mechanical Engineering,Mechanical_StudyPlan 1.txt,source
study_0336,study_plan,Mechanical Engineering study plan,"to describe in simple terms aspects of their background, immediate environment, and matters in areas of immediate need. This course also includes scheduled lab time, dedicated to practice and/or other work assigned by the instructor to enhance students’ communication skills [including assigned homework/in -class practice], writing or speaking workshops, and projects. Prerequisites : Placement test score: Pearson 0 -35, VTEST A1, A2.1, A2.2 (0 -34), TOEFL IBT: 0 -31, IELTS: 0 -4.0, TOEFL ITP: 0 -399 30301121: Pre-Intermediate English Intensive + Lab , 4 Cr (6,3 ) This foundation course deals with all language skills: speaking, listening, reading, writing, grammar review, and vocabulary development.",en,Mechanical Engineering,Mechanical_StudyPlan 1.txt,source
study_0337,study_plan,Mechanical Engineering study plan,"ourse deals with all language skills: speaking, listening, reading, writing, grammar review, and vocabulary development. The overall objective of the course is to ensure that students could understand and express in speech and writing: inf ormation, ideas, feelings, opinions, and common functions about situations relating to English skills. By the end of the course, students will reach a B1 level on the Global Scale of English (GSE). Students will be evaluated on their ability to understand the main points of clear standard input on familiar matters regularly encountered in the typical work -related environment/setting, specifically in relation to technical -English related communication skills.",en,Mechanical Engineering,Mechanical_StudyPlan 1.txt,source
study_0338,study_plan,Mechanical Engineering study plan,"typical work -related environment/setting, specifically in relation to technical -English related communication skills. In addition, students are required to be able to deal with most situations likely to arise while at the workplace or in the field where English is spoke n; in 10 addition to the type of setting they would need to communicate to other stakeholders (customer/ client, supervisor, sponsor/funding entity/ supplier and so on). Students will be able to produce simple connected text on topics which are familiar in their fi eld of study, and in relation to basic communication skills needed. Finally, students will be able to describe experiences and work -related skills, their opinion, plans, and other practical, relevant communication skills.",en,Mechanical Engineering,Mechanical_StudyPlan 1.txt,source
study_0339,study_plan,Mechanical Engineering study plan,"describe experiences and work -related skills, their opinion, plans, and other practical, relevant communication skills. This course also includes a scheduled lab time, dedicated to practice and/or other work assigned by the instructor to enhance students’ communication skills [including assigned homework/in -class practice], writing or speaking workshops, and projects pertai ning. Prerequisites : Placement test score: Pearson 36 -46, VTEST B1.1 (35 -45), TOEFL IBT: 32-42 (Minimum score of 6 in each of the four sections), IELTS: 4.5 (Minimum score of 4.0 in each of the four sections), TOEFL ITP: 400 -442, or 30301120 30301122 : English Intermediate , 3 Cr (6,0 ) This course is meant to follow on from 30301121; it is for students who have completed level 2 and now require an intermediate course in Technical English, and it is benchmarked against CEFR level B1+.",en,Mechanical Engineering,Mechanical_StudyPlan 1.txt,source
study_0340,study_plan,Mechanical Engineering study plan,"leted level 2 and now require an intermediate course in Technical English, and it is benchmarked against CEFR level B1+. This course targets students in technical or vocationa l education who want to develop their careers and technical skills, as it aims to prepare them for the successful and effective use of English in their studies and occupations. The course adopts a practical task -based approach, consisting of work -specific communicative functions, technology -specific notions or concepts, grammar, vocabulary, and skills. The syllabus is designed to reflect current and future developments in technology, whereby everything is selected based on high frequency of use and relevancy of needs across a range of technical contexts, including technical training and work contexts.",en,Mechanical Engineering,Mechanical_StudyPlan 1.txt,source
study_0341,study_plan,Mechanical Engineering study plan,"ency of use and relevancy of needs across a range of technical contexts, including technical training and work contexts. Prerequisites : Placement test score: Pearson 47 -58, VTEST B1.2 (46 -55), TOEFL IBT: 43-52 (Minimum score of 10 in each of the four sections) , IELTS: 5.0 (Minimum score of 4.5 in each of the four sections) TOEFL ITP: 443-476, or 30301121 30301123 : English Upper -Intermediate , 3 Cr (6,0 ) This course is for students in technical or vocational education, and for company employees in training at work. It covers the core language and skills that students need to communicate successfully in all technical and industrial specializations. It is fo r students who have an intermediate level of general English and now require an upper intermediate course in English for specific purposes. This is benchmarked against CEF level B2.",en,Mechanical Engineering,Mechanical_StudyPlan 1.txt,source
study_0342,study_plan,Mechanical Engineering study plan,"and now require an upper intermediate course in English for specific purposes. This is benchmarked against CEF level B2. The course uses a multi -thread syllabus consisting mainly of communicative functions, notions, grammar, vocabulary, and skills. The work -specific communicative functions (e.g., giving instructions, making recommendations') and technology -specific notions o r concepts (e.g., causation, resistance) are selected on the basis of relevance to the needs of students in technical training and work contexts. Grammatical exponents of functions and notions are selected based on frequency and relevance to needs. In this level, the syllabus organization is increasingly driven by topics, skills and genre or text type, within which appropriate grammar, vocabulary, functions, and notions are introduced or recycled.",en,Mechanical Engineering,Mechanical_StudyPlan 1.txt,source
study_0343,study_plan,Mechanical Engineering study plan,"and genre or text type, within which appropriate grammar, vocabulary, functions, and notions are introduced or recycled. The vocabulary of the course is a selection of common core l exical items that have a high frequency of use across a range of technical and industrial contexts. Many of these items can be found 11 in general contexts but have a greater frequency and often a more specific meaning in technical contexts. Many of them are the kind of words which a specialist in one field might use to explain technical concepts and specialized terms to the public, or to specialists in other fields.",en,Mechanical Engineering,Mechanical_StudyPlan 1.txt,source
study_0344,study_plan,Mechanical Engineering study plan,"ne field might use to explain technical concepts and specialized terms to the public, or to specialists in other fields. Prerequisites : Placement test score: Pearson 59 -68, VTEST: B2.1 (56-68), TOEFL IBT: 53-78 (Minimum score of 14 in each of the four sections) , IELTS: 5.5-6.0 (Minimum score of 5.0 in each of the four sections) , TOEFL ITP: 477 -547, or 30301122 30301124 : English Advanced Course, 3 Cr (6,0 ) This course is meant to follow 30301123. This course deals with all language skills: speaking, listening, reading, writing, grammar review, and vocabulary building. The overall objective of the course is to ensure that students can understand and respond a ppropriately in the spoken and written form to a wide range of demanding, longer texts and recognize implicit meaning. By the end of the course, students will reach a C1 level on the Global Scale of English (GSE).",en,Mechanical Engineering,Mechanical_StudyPlan 1.txt,source
study_0345,study_plan,Mechanical Engineering study plan,"cognize implicit meaning. By the end of the course, students will reach a C1 level on the Global Scale of English (GSE). Students will be evaluated on their ability to express themselves fluently and spontaneously without much obvious searching for expressions. In addition, student s are required to be able to use language flexibly and effectively for social, academic, and professional purposes. Students will be able to produce clear, well -structured, detailed text on complex subjects, showing controlled use of organizational pattern s, connectors, and cohesive devices. (Exempted if Placement test score: Pearson ≥ 81, VTEST ≥ C1 (≥81), TOEFL IBT: ≥ 102 (Minimum score of 22 in each of the four sections), IELTS: ≥ 7.5 (Minimum score of 6.5 in each of the four sections), TOEFL ITP: ≥ 608).",en,Mechanical Engineering,Mechanical_StudyPlan 1.txt,source
study_0346,study_plan,Mechanical Engineering study plan,"f 22 in each of the four sections), IELTS: ≥ 7.5 (Minimum score of 6.5 in each of the four sections), TOEFL ITP: ≥ 608). Prerequisites : Placement test score: Pearson 69 -80, VTEST B2.2 (69 -80), TOEFL IBT: 79 -101 (Minimum score of 18 in each of the four sections) , IELTS: 6.5-7.0 (Minimum score of 6.0 in each of the four sections) , TOEFL ITP: 548-607, or 30301123 40302111 : Professional Skills , 1 Cr (2,0) This course introduces students to the basic personal and interdependent competencies necessary to have a successful career and lead a fulfilling life. The course focuses on developing students’ self - awareness, self -esteem, and confidence relative to goal development, values, interests, and skills. The course gives special attention to interpersonal and communication skills including listening, speaking, and writing.",en,Mechanical Engineering,Mechanical_StudyPlan 1.txt,source
study_0347,study_plan,Mechanical Engineering study plan,"The course gives special attention to interpersonal and communication skills including listening, speaking, and writing. In addition, the course introduces students to effective time management and organizational skills, the dynamics of working within a team, and how attitude affects interpersonal relationship s. The course serves as a prerequisite for a later course, Soft Skills II, which focuses on professional practice and career readiness. Prerequisites : - 40302112 : Professional Practice , 3 Cr (4,0) This course aims to cover the general aspects of employability skills and to provide students with the tools and resources needed to make informed career decisions. The course put special emphasis on skills that can be transferable among a variety of profe ssions and careers and are considered essential in any employment setting.",en,Mechanical Engineering,Mechanical_StudyPlan 1.txt,source
study_0348,study_plan,Mechanical Engineering study plan,"can be transferable among a variety of profe ssions and careers and are considered essential in any employment setting. Students will learn to assess and identify the skills required to increase their chances of finding a job and perform better in the workplace. The course covers personal and 12 interpersonal skills, written communication, teamwork, and leadership development. The course introduces students to critical thinking and problem -solving techniques in addition to personal and professional development planning. Prerequisites : 40302111 & 30301122 40302231: Entrepreneurship Bootcamp , 4 Cr ( 2,6) HTU’s Accelerated Innovation and Entrepreneurship Bootcamp is an experiential learning journey that all HTU students undergo as part of their degree program at HTU.",en,Mechanical Engineering,Mechanical_StudyPlan 1.txt,source
study_0349,study_plan,Mechanical Engineering study plan,"rship Bootcamp is an experiential learning journey that all HTU students undergo as part of their degree program at HTU. Students are formed into high - performing teams with the mission to develop a desirable, feasible and viable solution that targets a specific customer segment with an attractive market size, while addressing one or more of the UN’s Sustainable Development Goals (SDG’s). Students leverage human -centered design and lean startup methodology to develop their prototypes and iterate on their solutions, while building an investable business case delivered through a final mission report and rocket pitch.",en,Mechanical Engineering,Mechanical_StudyPlan 1.txt,source
study_0350,study_plan,Mechanical Engineering study plan,"n their solutions, while building an investable business case delivered through a final mission report and rocket pitch. The Bootcamp equips students with the necessary business acumen than enhances their entrepreneurial and intrapreneurial mindset, skillset, and toolset while providing a transformative opportunity to upgrade their modes of being, thinking and doing, and to challenge what is possible for themselves and the world around them. Prerequisites: 40302112 & 30301123 30302232 : Leadership Camp, 1 Cr (0,3 ) A fundamental principle in teaching leadership is engaging students in experiential learning so they can mature into their leadership capacity. This course provides students with the diagnostic tools and strategic foundation for leading organizations, communities, and society.",en,Mechanical Engineering,Mechanical_StudyPlan 1.txt,source
study_0351,study_plan,Mechanical Engineering study plan,"rovides students with the diagnostic tools and strategic foundation for leading organizations, communities, and society. Students will practice a set of tools and behaviors that will allow them to improve their self -efficacy and develop their leadership skills. The course provides a safe and supportive environment where students will learn from actual experience and apply the concepts in real life settings and situations. The emphasis will be on experiential learning and the application of leadership concepts.",en,Mechanical Engineering,Mechanical_StudyPlan 1.txt,source
study_0352,study_plan,Mechanical Engineering study plan,"life settings and situations. The emphasis will be on experiential learning and the application of leadership concepts. Prerequisites: 30302231 or 40302231 30301110 : Remedial Arabic , 3 Cr (3,0 ) The course aims to improve the student's abilities in reading and comprehending texts' primary, secondary, and missing ideas and how to extract them; recognizing words' equivalent meanings in texts; differentiating opinion from fact; recognizing similariti es contained therein; comparing texts read with texts that are similar to them; and reasoning on the writer's attitude toward a topic by determining the implicit meanings contained.",en,Mechanical Engineering,Mechanical_StudyPlan 1.txt,source
study_0353,study_plan,Mechanical Engineering study plan,"e similar to them; and reasoning on the writer's attitude toward a topic by determining the implicit meanings contained. The course also aims to teach students the fundamentals of writing in Arab ic, so that they can write a paragraph and a summary in a sound Arabic language that is free of spelling and linguistic errors, expressing their thoughts and feelings while adhering to the correct language rules, using the correct conjunctions, punctuation marks, and Arabic 13 styles, and developing speaking skills about their family and community while adhering to the correct language rules respecting his teacher and fellow students, responding to their queries with a declaration of his views and supporting it with facts.",en,Mechanical Engineering,Mechanical_StudyPlan 1.txt,source
study_0354,study_plan,Mechanical Engineering study plan,"s teacher and fellow students, responding to their queries with a declaration of his views and supporting it with facts. The c ourse also aims to improve the student's listening abilities so that he can comprehend the speaker's main idea and supporting ideas, recognize the connections between them, and classify the ideas he heard with the ability to remember the right ones and be able to recognize strengths and weaknesses in the speaker's text. Prerequisites: Arabic Placement test 0 -59 30301111 : Arabic Language & Communication Skills , 1 Cr (1,0 ) In this level, students should understand the main ideas of complex texts on both concrete and abstract topics. Further, they should understand a wide range of demanding, long texts, and recognize implicit meanings.",en,Mechanical Engineering,Mechanical_StudyPlan 1.txt,source
study_0355,study_plan,Mechanical Engineering study plan,"abstract topics. Further, they should understand a wide range of demanding, long texts, and recognize implicit meanings. Analytical thinking is stressed at this stage as students should use the language skills they have d eveloped to engage in discussions about different topics. They will also develop and use their writing skills in different genres. They will be asked to present reports, articles, and essays on a wide variety of topics. Students will also develop their media skills tools and learn how to critically talk about and respond to a wide range of media reports. In addition, functional syntax will be deployed and will serve the aforementioned skills and goals. Finally, compiled authentic teaching materials will be used in this level.",en,Mechanical Engineering,Mechanical_StudyPlan 1.txt,source
study_0356,study_plan,Mechanical Engineering study plan,"ll serve the aforementioned skills and goals. Finally, compiled authentic teaching materials will be used in this level. Prerequisites: Arabic Placement test score ≥60 or 30301110 30302129 : Military Science , 1 Cr (1,0 ) The Military Science course is one of many components of the National Strategy for Higher Education in Jordan and is thus an extension of the Ministry of Education’s philosophy for Higher Education. The course covers the concept of a comprehensive national security strategy, both its traditional and social definitions, with the aim of consolidating the values of loyalty and belonging to the nation, which includes the land and its people, the system of governance, and the national security systems and milita ry institutions; the course thus prepares students to fulfil their roles in society as self -aware and responsible citizens who hold the power to advance positive ch",en,Mechanical Engineering,Mechanical_StudyPlan 1.txt,source
study_0357,study_plan,Mechanical Engineering study plan,"dents to fulfil their roles in society as self -aware and responsible citizens who hold the power to advance positive change and maintain a safe and stable nation. Furthermore, the course aims to enrich students’ knowledge about the history of the Hashemite Kingdom of Jordan and its development, and to provide essential information about the Jordanian armed forces and security systems, highlighting their crucial role in protecting our nation’s greater interests, a nd in serving and supporting the development of the local, Arab, and global communities. Moreover, the course aims to increase students’ awareness of the concept of national security through a comprehensive study of critical issues, including psychological warfare and the dangers of drugs and terrorism.",en,Mechanical Engineering,Mechanical_StudyPlan 1.txt,source
study_0358,study_plan,Mechanical Engineering study plan,"hrough a comprehensive study of critical issues, including psychological warfare and the dangers of drugs and terrorism. Ultimately, the course aims to highlight the benefits of holding on to our treasured Jordanian values of loyalty, belonging, citizenship, and the importance of utilizing our national resources. Prerequisites: - 14 University Elective Course Descriptions 30301130 : Foundational French Language , 1 Cr (3,0 ) By the end of this course, the student will be able to communicate in French using basic greetings, asking directions, writing short simple notes and emails, understanding simple question on familiar topics, and introducing him/herself to others. By the end of the course, the student will have attained a high -A1 level on the CEFR scale.",en,Mechanical Engineering,Mechanical_StudyPlan 1.txt,source
study_0359,study_plan,Mechanical Engineering study plan,"cing him/herself to others. By the end of the course, the student will have attained a high -A1 level on the CEFR scale. Prerequisites : - 30301131: French Language Level 1 , 1 Cr (3,0 ) By the end of this course, the student will be able to use a wide variety of verb tenses and lexical items in Italian. The student will be able to understand simple questions in questionnaires on familiar topics, recognize phrases and content words relate d to basic personal and family information, make, and accept a simple apology, and write simple sentences about personal skills. By the end of the course, the student will have attained a low -A2 level on the CEFR scale. Prerequisites : 30301130 30301232: French Language Level 2 , 1 Cr (3,0 ) By the end of this course, students can understand the main points of clear standard speech on familiar subjects in work, school, leisure activities, etc.",en,Mechanical Engineering,Mechanical_StudyPlan 1.txt,source
study_0360,study_plan,Mechanical Engineering study plan,"s can understand the main points of clear standard speech on familiar subjects in work, school, leisure activities, etc. Students will be able to conduct conversations in most situations when travelling in a region where t he language is spoken. They will be able to produce a simple and cohesive text on familiar subjects or subjects of personal interest. Students will be able to narrate an event, an experience or a dream, describe a desire or goal, and outline reasons or exp lanations behind a project or idea. Prerequisites : 30301131 30301233: French Language Level 3 , 1 Cr (3,0 ) By the end of this course, students will be able to understand the main ideas of concrete or abstract topics, including technical articles in the user’s area of expertise. They will be able to communicate with a degree of spontaneity and fluency during a conversation with a native speaker.",en,Mechanical Engineering,Mechanical_StudyPlan 1.txt,source
study_0361,study_plan,Mechanical Engineering study plan,". They will be able to communicate with a degree of spontaneity and fluency during a conversation with a native speaker. Students will be able to speak in a clear, detailed way on a number of subjects and express an opinion on current affairs, giving the advantages and disadvantages of the various options. Prerequisites : 30301232 30301140 : Foundational German Language , 1 Cr (3,0 ) By the end of this course, the student will be able to communicate in German basic greetings, asking directions, writing short simple notes and emails, understanding simple question on familiar topics, and introducing him/herself to others. By the end of the course, the student will have attained a hi gh- A1 level on the CEFR scale.",en,Mechanical Engineering,Mechanical_StudyPlan 1.txt,source
study_0362,study_plan,Mechanical Engineering study plan,"ing him/herself to others. By the end of the course, the student will have attained a hi gh- A1 level on the CEFR scale. 15 Prerequisites: - 30301141 : German Language level 1 , 1 Cr (3,0 ) By the end of this course, the student will be able to use a wide variety of verb tenses and lexical items in German. The student will be able to understand simple questions in questionnaires on familiar topics, recognize phrases and content words related to basic personal and family information, make, and accept a simple apology, and write simple sentences about personal skills. By the end of the course, the student will have attained a mid -A2 level on the CEFR scale.",en,Mechanical Engineering,Mechanical_StudyPlan 1.txt,source
study_0363,study_plan,Mechanical Engineering study plan,"ences about personal skills. By the end of the course, the student will have attained a mid -A2 level on the CEFR scale. Prerequisites: 30301140 30301150 : Foundational Spanish, 1 Cr (3,0 ) By the end of this course, the student will be able to communicate in Spanish using basic greetings, asking directions, writing short simple notes and emails, understanding simple question on familiar topics, and introducing him/herself to others. By the end of the course, the student will have attained a high -A1 level on the CEFR scale. Prerequisites: - 30301160 Foundational Turkish, 1 Cr (3,0 ) By the end of this course, the student will be able to communicate in Turkish basic greetings, asking directions, writing short simple notes and emails, understanding simple question on familiar topics, and introducing him/herself to others.",en,Mechanical Engineering,Mechanical_StudyPlan 1.txt,source
study_0364,study_plan,Mechanical Engineering study plan,"short simple notes and emails, understanding simple question on familiar topics, and introducing him/herself to others. By the end of the course, the student will have attained a high - A1 level on the CEFR scale. Prerequisites: - 30301170 : Foundational Italian, 1 Cr (3,0 ) By the end of this course, the student will be able to communicate in Italian using basic greetings, asking directions, writing short simple notes and emails, understanding simple question on familiar topics, and introducing him/herself to others. By the end of the course, the student will have attained a high -A1 level on t he CEFR scale. Prerequisites: - 30301171 : Italian Language Level 1 , 1 Cr (3,0 ) By the end of this course, the student will be able to use a wide variety of verb tenses and lexical items in Italian.",en,Mechanical Engineering,Mechanical_StudyPlan 1.txt,source
study_0365,study_plan,Mechanical Engineering study plan,") By the end of this course, the student will be able to use a wide variety of verb tenses and lexical items in Italian. The student will be able to understand simple questions in questionnaires on familiar topics, recognize phrases and content words related to basic personal and family information, make, and accept a simple apology, and write simple sentences about personal skills. By the end of the course, the studen t will have attained a low -A2 level on the CEFR scale. 16 Prerequisites: 30301170 30301180 : Chinese 1 , 1 Cr (3,0 ) This course introduces students to the standard Chinese language and is designed for students with no or minimal previous background in spoken or written Chinese. Students in this course focus on learning essential vocabulary, practicing pronunciation, and understanding simple grammatical structures.",en,Mechanical Engineering,Mechanical_StudyPlan 1.txt,source
study_0366,study_plan,Mechanical Engineering study plan,"ourse focus on learning essential vocabulary, practicing pronunciation, and understanding simple grammatical structures. This knowledge prepares students to effectively communicate in Chinese on a limited range of topics related to everyday situations. Students practice listening and speaking in real -life situations, learn to rea d and write Chinese characters, and examine how culture and language interact in China. In -class activities and course assignments aim to assist students as they develop the oral proficiency and confidence necessary to initiate simple conversations. Out -of-classroom experiences such as field trips and guided interactions with native speakers supplement formal classroom instruction and provide ample opportunities for practical engagement.",en,Mechanical Engineering,Mechanical_StudyPlan 1.txt,source
study_0367,study_plan,Mechanical Engineering study plan,"s with native speakers supplement formal classroom instruction and provide ample opportunities for practical engagement. Prerequisites : - 30301221 : Development Academic Writing , 1 Cr (3,0 ) This course develops students’ abilities in academic writing. Focus will be given to sentence structure, paragraph writing, revision, punctuation, parallelism, and cohesion. Students, in conjunction with the instructor, will decide on a topic for the culminating paper, which will be developed throughout the semester. Students will have weekly writing assignments to develop the writing features being discussed. This course is meant for students who have passed or tested out of Advanced English in the Intensive English program.",en,Mechanical Engineering,Mechanical_StudyPlan 1.txt,source
study_0368,study_plan,Mechanical Engineering study plan,"d. This course is meant for students who have passed or tested out of Advanced English in the Intensive English program. Prerequisites: 30301124, or by permission of the department 30301222 : Research and Technical Writing , 1 Cr (3,0 ) This course follows 30301220, or any student who has exempted out of English courses. Research and Technical Writing develops students’ abilities in writing persuasive and explanatory texts in several formats: emails, reports, theses, among others. Focu s will be given to establishing a clear thesis statement, developing a cohesive argument throughout the text, and creating a compelling summary. Various rhetorical devices will be discussed, such as alliteration, anaphora, hedging, hyperbole, litotes, metaphor, simile, etc.",en,Mechanical Engineering,Mechanical_StudyPlan 1.txt,source
study_0369,study_plan,Mechanical Engineering study plan,"hetorical devices will be discussed, such as alliteration, anaphora, hedging, hyperbole, litotes, metaphor, simile, etc. Students, in conjunction with the instructor, will decide on a topic for the culminating paper, which will be developed throughout the semester. Students will learn proper citation of quoted material according to APA or MLA standards. Students will have weekly writing assignments using various expository devices, such as descriptive essays, process essays, comparison essays, cause and effect essays, and problem and solution essays.",en,Mechanical Engineering,Mechanical_StudyPlan 1.txt,source
study_0370,study_plan,Mechanical Engineering study plan,"such as descriptive essays, process essays, comparison essays, cause and effect essays, and problem and solution essays. Prerequisites: 30301124, or by permission of the department 17 30302121 : Science and Society Seminar I: Arab Contributions to Science and Arts , 1 Cr (3,0 ) This seminar -based course highlights Arab contributions to science and arts since the early Mesopotamian and Phoenician civilizations with particular emphasis on contributions during the Middle Ages under Islam. Prerequisites: - 30302122 : Science & Society Seminar II: Philosophy of Science , 1 Cr (3,0 ) This course explores the effects of scientific and technological developments on various aspects of society.",en,Mechanical Engineering,Mechanical_StudyPlan 1.txt,source
study_0371,study_plan,Mechanical Engineering study plan,"1 Cr (3,0 ) This course explores the effects of scientific and technological developments on various aspects of society. It is designed to illuminate the distinctive character of science and its relevance to the challenges facing our world, including environmental con cerns, public and global policy, international competitiveness, and legal and ethical liabilities. Prerequisites: - 30302123 : Art Appreciation and Techniques , 1 Cr (3,0 ) This course affords students a basic understanding of the main elements of art. It covers context and subject and analyzes the main arguments around aesthetics. The course also presents an overview of art history as it relates to other historical, sociocultural, and political aspects. The course aims to prepare students to be critically observant and to assess different symbolic values within artwork.",en,Mechanical Engineering,Mechanical_StudyPlan 1.txt,source
study_0372,study_plan,Mechanical Engineering study plan,". The course aims to prepare students to be critically observant and to assess different symbolic values within artwork. The course is in tended to raise students’ awareness of the role of the arts and culture in their everyday lives regardless of students’ areas of concentration and to promote an appreciation for, and interest in, the arts. Prerequisites: - 30302124: Civil and Professional Culture, 1 Cr (3,0 ) This course aims to consolidate and enhance students’ knowledge of their native Jordan, the efforts of the Hashemite Kings in serving the Arab nation, its causes, and the establishment and development of the Jordanian state. It introduces students to the d evelopment of Jordanian political and constitutional life as well as to the emergence and development of Jordanian civil society.",en,Mechanical Engineering,Mechanical_StudyPlan 1.txt,source
study_0373,study_plan,Mechanical Engineering study plan,"t of Jordanian political and constitutional life as well as to the emergence and development of Jordanian civil society. This course focuses on building students’ professionalism and defining the concepts of professional work and ethics. Students will learn about legislation related to professional work as well as trade union institutions, professionalism, and labor. Prerequisites: - 30302125: Rights and Responsibilities: Understanding Human Rights , 1 Cr (3,0 ) This course aims to introduce students to the basic concept of human rights. Students will be expected to understand and internalize human rights values including tolerance, gender equality; and freedom from discrimination based on race, color, and ethnici ty. The course aims to contribute to the full development of students’ personalities by increasing their sense of dignity and appreciation for the rights of others.",en,Mechanical Engineering,Mechanical_StudyPlan 1.txt,source
